round,mode,user_id,user_name,student_method,profile,tel_shown,tel_accepted,tel_correct,tel_accept_rate,accept_at4,novelty_rate,serendipity,dwell_s,latency_s,knob_top_k,knob_zpd_margin,knob_mmr_lambda,knob_novelty_bonus,pre_knowledge,pre_engagement,pre_trust,pre_fatigue,post_knowledge,post_engagement,post_trust,post_fatigue,tel_accept_at4,tel_dwell_s,tel_latency_s,tel_novelty_rate,tel_serendipity,pre_khat,pre_ehat,pre_u_unc,post_khat,post_ehat,post_u_unc
1,als,11438,user_11438,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.2,0.4,0.3,0.7,0.09449180315121876,0.28463625000000004,0.27499999999999997,0.682275,0.25,9.548447399026928,5.9098463810911,1.0,,0.375,0.7,0.5,0.375,0.7,0.5
2,als,11438,user_11438,irt,struggling,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.09449180315121876,0.28463625000000004,0.27499999999999997,0.682275,0.2034913312120218,0.3111206053032295,0.3,0.6703128939354103,0.25,8.262975000413448,2.137701168509856,1.0,,0.53125,0.7749999999999999,0.5,0.53125,0.7749999999999999,0.5
3,als,11438,user_11438,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.2034913312120218,0.3111206053032295,0.3,0.6703128939354103,0.09754376924582488,0.2,0.27499999999999997,0.653173877697566,0.25,9.504928524770541,1.3386453503728057,1.0,,0.3984375,0.8312499999999999,0.5,0.3984375,0.8312499999999999,0.5
4,als,11438,user_11438,irt,struggling,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.09754376924582488,0.2,0.27499999999999997,0.653173877697566,0.2112038723970725,0.22754171785139496,0.3,0.6491656429721007,0.25,6.5603115832105825,1.1812142400381234,1.0,,0.548828125,0.8734375,0.5,0.548828125,0.8734375,0.5
5,als,11438,user_11438,irt,struggling,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.2112038723970725,0.22754171785139496,0.3,0.6491656429721007,0.30536233848132843,0.2566946152379199,0.325,0.6419420522695007,0.25,10.137977416746347,4.759890000501582,1.0,,0.66162109375,0.905078125,0.5,0.66162109375,0.905078125,0.5
6,als,11438,user_11438,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.30536233848132843,0.2566946152379199,0.325,0.6419420522695007,0.1954343625147149,0.2,0.3,0.6355333503137096,0.25,10.574011948163246,2.766181557227126,1.0,,0.4962158203125,0.9288085937499999,0.5,0.4962158203125,0.9288085937499999,0.5
7,als,11438,user_11438,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.1954343625147149,0.2,0.3,0.6355333503137096,0.09159525582278197,0.2,0.27499999999999997,0.622554292911015,0.25,7.401985299068264,2.992280956568685,1.0,,0.372161865234375,0.9466064453124999,0.5,0.372161865234375,0.9466064453124999,0.5
8,als,11438,user_11438,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.09159525582278197,0.2,0.27499999999999997,0.622554292911015,0.016065991948984216,0.2,0.24999999999999997,0.6221008136326377,0.25,8.657502219319369,4.439760478455903,1.0,,0.27912139892578125,0.959954833984375,0.5,0.27912139892578125,0.959954833984375,0.5
9,als,11438,user_11438,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.016065991948984216,0.2,0.24999999999999997,0.6221008136326377,0.0,0.2,0.22499999999999998,0.6022827907844795,0.25,8.522110544359778,3.2954425974037633,1.0,,0.20934104919433594,0.9699661254882812,0.5,0.20934104919433594,0.9699661254882812,0.5
10,als,11438,user_11438,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.0,0.2,0.22499999999999998,0.6022827907844795,0.0,0.2,0.19999999999999998,0.5971197069263785,0.25,7.851108168467666,3.180777140699715,1.0,,0.15700578689575195,0.9774745941162108,0.5,0.15700578689575195,0.9774745941162108,0.5
11,als,11438,user_11438,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.0,0.2,0.19999999999999998,0.5971197069263785,0.0,0.2,0.175,0.5887190730627039,0.25,8.603094684667225,2.4900066282276687,1.0,,0.11775434017181396,0.9831059455871581,0.5,0.11775434017181396,0.9831059455871581,0.5
12,als,11438,user_11438,irt,struggling,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.0,0.2,0.175,0.5887190730627039,0.12159463957447135,0.2264456088468648,0.19999999999999998,0.5710878230627039,0.25,12.380911251619956,3.711189126371922,1.0,,0.3383157551288605,0.9873294591903686,0.5,0.3383157551288605,0.9873294591903686,0.5
13,als,11438,user_11438,irt,struggling,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.12159463957447135,0.2264456088468648,0.19999999999999998,0.5710878230627039,0.22059986935740436,0.25511004977835194,0.22499999999999998,0.5517111813702572,0.25,11.364324898503728,1.5645833951130568,1.0,,0.5037368163466454,0.9904970943927764,0.5,0.5037368163466454,0.9904970943927764,0.5
14,als,11438,user_11438,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.22059986935740436,0.25511004977835194,0.22499999999999998,0.5517111813702572,0.10942979090854801,0.2,0.19999999999999998,0.5340424313702572,0.25,10.114746241338139,3.0546618133913874,1.0,,0.377802612259984,0.9928728207945823,0.5,0.377802612259984,0.9928728207945823,0.5
15,als,11438,user_11438,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.10942979090854801,0.2,0.19999999999999998,0.5340424313702572,0.024966945435766687,0.2,0.175,0.5293067897231745,0.25,6.571297163947264,3.0622475778294307,1.0,,0.283351959194988,0.9946546155959367,0.5,0.283351959194988,0.9946546155959367,0.5
16,als,11438,user_11438,irt,struggling,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.024966945435766687,0.2,0.175,0.5293067897231745,0.14969055211497392,0.2286175565904422,0.19999999999999998,0.5276488681911555,0.25,8.825561853872996,4.256226938880118,1.0,,0.462513969396241,0.9959909616969526,0.5,0.462513969396241,0.9959909616969526,0.5
17,als,11438,user_11438,irt,struggling,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.14969055211497392,0.2286175565904422,0.19999999999999998,0.5276488681911555,0.25186944711997167,0.258901863723246,0.22499999999999998,0.519313857343924,0.25,11.193243720219055,2.6184862123493,1.0,,0.5968854770471808,0.9969932212727144,0.5,0.5968854770471808,0.9969932212727144,0.5
18,als,11438,user_11438,irt,struggling,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.25186944711997167,0.258901863723246,0.22499999999999998,0.519313857343924,0.3359597219079534,0.2910817346034615,0.24999999999999997,0.5064025823956896,0.25,10.017019625416644,2.2717974635499547,1.0,,0.6976641077853856,0.9977449159545357,0.5,0.6976641077853856,0.9977449159545357,0.5
19,als,11438,user_11438,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.3359597219079534,0.2910817346034615,0.24999999999999997,0.5064025823956896,0.21017277606284526,0.2,0.22499999999999998,0.4921761021126105,0.25,9.681452105492289,2.80407227688424,1.0,,0.5232480808390392,0.9983086869659018,0.5,0.5232480808390392,0.9983086869659018,0.5
20,als,11438,user_11438,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.21017277606284526,0.2,0.22499999999999998,0.4921761021126105,0.09879553593785463,0.2,0.19999999999999998,0.4728378821122775,0.25,9.027571901824418,3.318062781262341,1.0,,0.3924360606292794,0.9987315152244264,0.5,0.3924360606292794,0.9987315152244264,0.5
21,als,11438,user_11438,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.09879553593785463,0.2,0.19999999999999998,0.4728378821122775,0.0008367404518524534,0.2,0.175,0.45477709855215853,0.25,7.526362786519982,1.533672699687997,1.0,,0.29432704547195954,0.9990486364183198,0.5,0.29432704547195954,0.9990486364183198,0.5
22,als,11438,user_11438,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.0008367404518524534,0.2,0.175,0.45477709855215853,0.0,0.2,0.15,0.4371458485521585,0.25,5.844510444141388,2.5154327199022486,1.0,,0.22074528410396965,0.9992864773137398,0.5,0.22074528410396965,0.9992864773137398,0.5
23,als,11438,user_11438,irt,struggling,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.0,0.2,0.15,0.4371458485521585,0.11539301288768691,0.2327700363443578,0.175,0.4195992731128434,0.25,9.704866669592448,1.5806510214943383,1.0,,0.41555896307797724,0.9994648579853048,0.5,0.41555896307797724,0.9994648579853048,0.5
24,als,11438,user_11438,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.11539301288768691,0.2327700363443578,0.175,0.4195992731128434,0.014367899227572778,0.2,0.15,0.4012991756598146,0.25,10.16342425755313,1.0043082133596652,1.0,,0.31166922230848293,0.9995986434889786,0.5,0.31166922230848293,0.9995986434889786,0.5
25,als,11438,user_11438,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.014367899227572778,0.2,0.15,0.4012991756598146,0.0,0.2,0.125,0.39145806242632203,0.25,9.549268106858673,2.9520683963507484,1.0,,0.2337519167313622,0.999698982616734,0.5,0.2337519167313622,0.999698982616734,0.5
