round,mode,user_id,user_name,student_method,profile,tel_shown,tel_accepted,tel_correct,tel_accept_rate,accept_at4,novelty_rate,serendipity,dwell_s,latency_s,knob_top_k,knob_zpd_margin,knob_mmr_lambda,knob_novelty_bonus,pre_knowledge,pre_engagement,pre_trust,pre_fatigue,post_knowledge,post_engagement,post_trust,post_fatigue,tel_accept_at4,tel_dwell_s,tel_latency_s,tel_novelty_rate,tel_serendipity,pre_khat,pre_ehat,pre_u_unc,post_khat,post_ehat,post_u_unc
15,adaptive,128471,user_128471,zpd,advancing,6,2,0,0.3333333333333333,,,,,,6,0.13957236924767497,0.25570174336433416,0.08028508716821671,0.0,0.4507431702787231,0.6249999999999999,0.4096276914473357,0.0,0.36468246016602734,0.5999999999999999,0.42121420225391537,0.5,9.481501067515987,1.270663013619389,1.0,0.00019416213035583496,0.22812196053564548,0.9946546155959367,0.5,0.22812196053564548,0.9946546155959367,0.5
16,adaptive,128471,user_128471,zpd,advancing,6,2,0,0.3333333333333333,,,,,,6,0.1396792769357562,0.25427630752325064,0.08021381537616254,0.0,0.36468246016602734,0.5999999999999999,0.42121420225391537,0.0,0.2767397157171954,0.5749999999999998,0.43385488897663854,0.5,10.67691997427237,2.4152894298572214,1.0,0.002985924482345581,0.1710914704017341,0.9959909616969526,0.5,0.1710914704017341,0.9959909616969526,0.5
17,adaptive,128471,user_128471,zpd,advancing,6,1,1,0.16666666666666666,,,,,,6,0.13975945770181716,0.25320723064243794,0.0801603615321219,0.0,0.2767397157171954,0.5749999999999998,0.43385488897663854,0.11851454189602945,0.33077683445191564,0.5999999999999999,0.41925762530559624,0.25,9.482006241045223,0.6641321717646507,1.0,0.01822531223297119,0.3783186028013006,0.9969932212727144,0.5,0.3783186028013006,0.9969932212727144,0.5
18,adaptive,128471,user_128471,zpd,advancing,6,2,1,0.3333333333333333,,,,,,6,0.13981959327636287,0.2524054229818285,0.08012027114909143,0.11851454189602945,0.33077683445191564,0.5999999999999999,0.41925762530559624,0.16715326273280334,0.3134901826353935,0.5999999999999999,0.4457330363304427,0.5,8.004567649307523,2.402452981672968,1.0,0.0008341372013092041,0.40873895210097544,0.9977449159545357,0.5,0.40873895210097544,0.9977449159545357,0.5
19,adaptive,128471,user_128471,zpd,advancing,6,1,0,0.16666666666666666,,,,,,6,0.13986469495727216,0.2518040672363714,0.08009020336181857,0.16715326273280334,0.3134901826353935,0.5999999999999999,0.4457330363304427,0.06262449095743501,0.22573975320292833,0.5749999999999998,0.4300085886493042,0.25,8.4664076440532,3.789380329904077,1.0,0.0015475749969482422,0.3065542140757316,0.9983086869659018,0.5,0.3065542140757316,0.9983086869659018,0.5
20,adaptive,128471,user_128471,zpd,advancing,6,1,1,0.16666666666666666,,,,,,6,0.13989852121795412,0.25135305042727857,0.08006765252136394,0.06262449095743501,0.22573975320292833,0.5749999999999998,0.4300085886493042,0.16790956319942626,0.2801766382508805,0.5999999999999999,0.4112622990409569,0.25,10.791219830402529,4.57010113238882,1.0,0.0006270408630371094,0.4799156605567987,0.9987315152244264,0.5,0.4799156605567987,0.9987315152244264,0.5
21,adaptive,128471,user_128471,zpd,advancing,6,1,1,0.16666666666666666,,,,,,6,0.1399238909134656,0.2510147878204589,0.08005073939102295,0.16790956319942626,0.2801766382508805,0.5999999999999999,0.4112622990409569,0.2648871109877566,0.33651712264547573,0.6249999999999999,0.39819031210809586,0.25,11.887901686226973,3.5438711439149935,1.0,0.006927669048309326,0.609936745417599,0.9990486364183198,0.5,0.609936745417599,0.9990486364183198,0.5
22,adaptive,128471,user_128471,zpd,advancing,6,1,0,0.16666666666666666,,,,,,6,0.13994291818509919,0.2507610908653442,0.08003805454326722,0.2648871109877566,0.33651712264547573,0.6249999999999999,0.39819031210809586,0.15625446120183947,0.2518531991555565,0.5999999999999999,0.39327846979838466,0.25,9.592205916957253,7.163240181510226,1.0,0.0002880692481994629,0.45745255906319926,0.9992864773137398,0.5,0.45745255906319926,0.9992864773137398,0.5
23,adaptive,128471,user_128471,zpd,advancing,6,2,1,0.3333333333333333,,,,,,6,0.13995718863882442,0.25057081814900817,0.08002854090745042,0.15625446120183947,0.2518531991555565,0.5999999999999999,0.39327846979838466,0.20150067006472386,0.235358979896163,0.5999999999999999,0.4298843851878699,0.5,7.545666459450845,0.5279520196859735,1.0,0.004858464002609253,0.46808941929739944,0.9994648579853048,0.5,0.46808941929739944,0.9994648579853048,0.5
24,adaptive,128471,user_128471,zpd,advancing,6,1,0,0.16666666666666666,,,,,,6,0.1399678914791183,0.25042811361175615,0.08002140568058781,0.20150067006472386,0.235358979896163,0.5999999999999999,0.4298843851878699,0.11208761204478686,0.2,0.5749999999999998,0.4389105875543967,0.25,7.233227718567691,1.3982042695493808,1.0,0.0011769533157348633,0.3510670644730496,0.9995986434889786,0.5,0.3510670644730496,0.9995986434889786,0.5
25,adaptive,128471,user_128471,zpd,advancing,6,1,0,0.16666666666666666,,,,,,6,0.13997591860933875,0.2503210852088171,0.08001605426044085,0.11208761204478686,0.2,0.5749999999999998,0.4389105875543967,0.03334904018306532,0.2,0.5499999999999998,0.44235832704156186,0.25,8.523246111944932,1.8662683949685546,1.0,0.0050675272941589355,0.2633002983547872,0.999698982616734,0.5,0.2633002983547872,0.999698982616734,0.5
26,adaptive,128471,user_128471,zpd,advancing,6,1,1,0.16666666666666666,,,,,,6,0.13998193895700403,0.25024081390661285,0.08001204069533065,0.03334904018306532,0.2,0.5499999999999998,0.44235832704156186,0.14590952576605604,0.2525277086479219,0.5749999999999998,0.42444582704156186,0.25,9.190314050873827,2.5317790930205124,1.0,0.0010551214218139648,0.4474752237660904,0.9997742369625504,0.5,0.4474752237660904,0.9997742369625504,0.5
27,adaptive,128471,user_128471,zpd,advancing,6,1,1,0.16666666666666666,,,,,,6,0.13998645421775305,0.25018061042995965,0.08000903052149799,0.14590952576605604,0.2525277086479219,0.5749999999999998,0.42444582704156186,0.25421887311305047,0.3064572461888466,0.5999999999999999,0.42140924918150585,0.25,12.066140119612657,0.4921786888067485,1.0,0.00014603137969970703,0.5856064178245678,0.9998306777219128,0.5,0.5856064178245678,0.9998306777219128,0.5
28,adaptive,128471,user_128471,zpd,advancing,6,1,1,0.16666666666666666,,,,,,6,0.13998984066331477,0.25013545782246976,0.0800067728911235,0.25421887311305047,0.3064572461888466,0.5999999999999999,0.42140924918150585,0.33859626899030193,0.36227700534344864,0.6249999999999999,0.4086048169079588,0.25,9.528672336603739,1.756945330213014,1.0,4.279613494873047e-05,0.6892048133684259,0.9998730082914347,0.5,0.6892048133684259,0.9998730082914347,0.5
29,adaptive,128471,user_128471,zpd,advancing,6,1,0,0.16666666666666666,,,,,,6,0.13999238049748608,0.2501015933668523,0.08000507966834262,0.33859626899030193,0.36227700534344864,0.6249999999999999,0.4086048169079588,0.21749684828358284,0.2771535338374814,0.5999999999999999,0.4024694301193438,0.25,12.76283461451983,0.501684113620452,1.0,0.0005125999450683594,0.5169036100263193,0.999904756218576,0.5,0.5169036100263193,0.999904756218576,0.5
30,adaptive,128471,user_128471,zpd,advancing,6,1,1,0.16666666666666666,,,,,,6,0.13999428537311456,0.2500761950251392,0.08000380975125697,0.21749684828358284,0.2771535338374814,0.5999999999999999,0.4024694301193438,0.30767950376935443,0.3338222050550937,0.6249999999999999,0.3916265756477544,0.25,9.574958782572697,2.154886112425752,1.0,0.0008378028869628906,0.6376777075197395,0.999928567163932,0.5,0.6376777075197395,0.999928567163932,0.5
31,adaptive,128471,user_128471,zpd,advancing,6,2,1,0.3333333333333333,,,,,,6,0.13999571402983593,0.25005714626885445,0.08000285731344273,0.30767950376935443,0.3338222050550937,0.6249999999999999,0.3916265756477544,0.28474160762276296,0.3204259564914346,0.6249999999999999,0.392924971273181,0.5,13.058156063524796,1.7390775984094813,1.0,0.0015788674354553223,0.6032582806398046,0.999946425372949,0.5,0.6032582806398046,0.999946425372949,0.5
32,adaptive,128471,user_128471,zpd,advancing,6,1,1,0.16666666666666666,,,,,,6,0.13999678552237693,0.2500428597016408,0.08000214298508204,0.28474160762276296,0.3204259564914346,0.6249999999999999,0.392924971273181,0.39178254036296317,0.3772484579480881,0.6499999999999999,0.41354997086693096,0.25,11.105107241286447,0.8936806789973514,1.0,0.0001399517059326172,0.7024437104798534,0.9999598190297118,0.5,0.7024437104798534,0.9999598190297118,0.5
33,adaptive,128471,user_128471,zpd,advancing,6,1,0,0.16666666666666666,,,,,,6,0.1399975891417827,0.2500321447762306,0.08000160723881154,0.39178254036296317,0.3772484579480881,0.6499999999999999,0.41354997086693096,0.2799615980948496,0.2921967014348179,0.6249999999999999,0.4260351302654028,0.25,7.577792842347565,2.7526349607319593,1.0,0.0006472468376159668,0.5268327828598901,0.9999698642722838,0.5,0.5268327828598901,0.9999698642722838,0.5
34,adaptive,128471,user_128471,zpd,advancing,6,2,1,0.3333333333333333,,,,,,6,0.13999819185633702,0.25002410858217294,0.08000120542910866,0.2799615980948496,0.2921967014348179,0.6249999999999999,0.4260351302654028,0.27184037528532395,0.27664248512004436,0.6249999999999999,0.4360843262954709,0.5,9.015928201877664,2.363023673659251,1.0,0.0004342794418334961,0.5201245871449176,0.9999773982042128,0.5,0.5201245871449176,0.9999773982042128,0.5
35,adaptive,128471,user_128471,zpd,advancing,6,1,0,0.16666666666666666,,,,,,6,0.13999864389225278,0.25001808143662974,0.0800009040718315,0.27184037528532395,0.27664248512004436,0.6249999999999999,0.4360843262954709,0.16931950991107003,0.2,0.5999999999999999,0.43759214643494193,0.25,8.996147787628235,3.1626885601894363,1.0,0.0005583763122558594,0.3900934403586882,0.9999830486531596,0.5,0.3900934403586882,0.9999830486531596,0.5
36,adaptive,128471,user_128471,zpd,advancing,6,1,0,0.16666666666666666,,,,,,6,0.13999898291918958,0.25001356107747236,0.08000067805387362,0.16931950991107003,0.2,0.5999999999999999,0.43759214643494193,0.07649420475755579,0.2,0.5749999999999998,0.4365545807437433,0.25,10.116848973699176,2.620337824951571,1.0,0.0011147260665893555,0.29257008026901615,0.9999872864898697,0.5,0.29257008026901615,0.9999872864898697,0.5
37,adaptive,128471,user_128471,zpd,advancing,6,1,0,0.16666666666666666,,,,,,6,0.1399992371893922,0.2500101708081043,0.08000050854040522,0.07649420475755579,0.2,0.5749999999999998,0.4365545807437433,0.0,0.2,0.5499999999999998,0.43238456964669547,0.25,7.970563482730126,3.515032789217805,1.0,0.0018069148063659668,0.21942756020176213,0.9999904648674023,0.5,0.21942756020176213,0.9999904648674023,0.5
38,adaptive,128471,user_128471,zpd,advancing,6,1,1,0.16666666666666666,,,,,,6,0.13999942789204414,0.2500076281060782,0.08000038140530391,0.0,0.2,0.5499999999999998,0.43238456964669547,0.11435853848521636,0.25307866915781213,0.5749999999999998,0.41342661684375737,0.25,8.733196492193697,2.9707185929065556,1.0,0.00039654970169067383,0.4145706701513216,0.9999928486505517,0.5,0.4145706701513216,0.9999928486505517,0.5
39,adaptive,128471,user_128471,zpd,advancing,6,1,0,0.16666666666666666,,,,,,6,0.13999957091903312,0.25000572107955865,0.08000028605397794,0.11435853848521636,0.25307866915781213,0.5749999999999998,0.41342661684375737,0.015117734379262091,0.2,0.5499999999999998,0.39549536684375736,0.25,5.662608953113073,3.886775914544412,1.0,0.00033336877822875977,0.3109280026134912,0.9999946364879138,0.5,0.3109280026134912,0.9999946364879138,0.5
40,adaptive,128471,user_128471,zpd,advancing,6,1,1,0.16666666666666666,,,,,,6,0.1399996781892748,0.250004290809669,0.08000021454048345,0.015117734379262091,0.2,0.5499999999999998,0.39549536684375736,0.13679533239464872,0.2544240943214088,0.5749999999999998,0.3865181135718243,0.25,9.22833340008685,2.3399328135374673,1.0,0.00027489662170410156,0.48319600196011836,0.9999959773659353,0.5,0.48319600196011836,0.9999959773659353,0.5
41,adaptive,128471,user_128471,zpd,advancing,6,1,1,0.16666666666666666,,,,,,6,0.13999975864195613,0.2500032181072518,0.0800001609053626,0.13679533239464872,0.2544240943214088,0.5749999999999998,0.3865181135718243,0.2397836214902867,0.3106037612515172,0.5999999999999999,0.37640666139783197,0.25,8.60148206234974,0.36314730536037887,1.0,1.9669532775878906e-05,0.6123970014700888,0.9999969830244515,0.5,0.6123970014700888,0.9999969830244515,0.5
42,adaptive,128471,user_128471,zpd,advancing,6,2,1,0.3333333333333333,,,,,,6,0.1399998189814671,0.2500024135804388,0.08000012067902194,0.2397836214902867,0.3106037612515172,0.5999999999999999,0.37640666139783197,0.24818750440468543,0.29604589273005255,0.5999999999999999,0.39115737042929233,0.5,12.480320882660301,0.29712848702245126,1.0,1.728534698486328e-05,0.5842977511025667,0.9999977372683386,0.5,0.5842977511025667,0.9999977372683386,0.5
43,adaptive,128471,user_128471,zpd,advancing,6,2,2,0.3333333333333333,,,,,,6,0.1399998642361003,0.2500018101853291,0.08000009050926646,0.24818750440468543,0.29604589273005255,0.5999999999999999,0.39115737042929233,0.43850090923158136,0.35110582821958086,0.6249999999999999,0.4238012902094339,0.5,8.237613248446571,3.792100789383989,1.0,0.0003763139247894287,0.688223313326925,0.999998302951254,0.5,0.688223313326925,0.999998302951254,0.5
44,adaptive,128471,user_128471,zpd,advancing,6,1,0,0.16666666666666666,,,,,,6,0.13999989817707523,0.2500013576389968,0.08000006788194985,0.43850090923158136,0.35110582821958086,0.6249999999999999,0.4238012902094339,0.3148053938697683,0.2645532061909479,0.5999999999999999,0.4310524405726588,0.25,7.695930958112612,2.0377853706314695,1.0,0.0005499720573425293,0.5161674849951937,0.9999987272134405,0.5,0.5161674849951937,0.9999987272134405,0.5
45,adaptive,128471,user_128471,zpd,advancing,6,1,1,0.16666666666666666,,,,,,6,0.13999992363280644,0.2500010182292476,0.0800000509114624,0.3148053938697683,0.2645532061909479,0.5999999999999999,0.4310524405726588,0.3982913472832415,0.31941687904267513,0.6249999999999999,0.42772654296545565,0.25,6.641438614652011,1.6727360822269255,1.0,0.00045478343963623047,0.6371256137463953,0.9999990454100804,0.5,0.6371256137463953,0.9999990454100804,0.5
46,adaptive,128471,user_128471,zpd,advancing,6,1,1,0.16666666666666666,,,,,,6,0.13999994272460484,0.25000076367193563,0.08000003818359679,0.3982913472832415,0.31941687904267513,0.6249999999999999,0.42772654296545565,0.47150280591823535,0.3755606168023937,0.6499999999999999,0.4271252448056285,0.25,8.4250577019671,1.364088615160906,1.0,0.013972342014312744,0.7278442103097965,0.9999992840575603,0.5,0.7278442103097965,0.9999992840575603,0.5
47,adaptive,128471,user_128471,zpd,advancing,6,1,0,0.16666666666666666,,,,,,6,0.13999995704345364,0.2500005727539517,0.08000002863769759,0.47150280591823535,0.3755606168023937,0.6499999999999999,0.4271252448056285,0.32022909846627295,0.29139505788478315,0.6249999999999999,0.4083111783522112,0.25,9.934394006315237,2.5993387427552768,1.0,0.0007318258285522461,0.5458831577323474,0.9999994630431702,0.5,0.5458831577323474,0.9999994630431702,0.5
48,adaptive,128471,user_128471,zpd,advancing,6,1,1,0.16666666666666666,,,,,,6,0.13999996778259025,0.2500004295654638,0.08000002147827319,0.32022909846627295,0.29139505788478315,0.6249999999999999,0.4083111783522112,0.39865510340171667,0.3488401111214748,0.6499999999999999,0.4010989352661675,0.25,13.064752176138708,2.730298889150028,1.0,0.00016999244689941406,0.6594123682992605,0.9999995972823776,0.5,0.6594123682992605,0.9999995972823776,0.5
49,adaptive,128471,user_128471,zpd,advancing,6,2,1,0.3333333333333333,,,,,,6,0.13999997583694265,0.2500003221740979,0.0800000161087049,0.39865510340171667,0.3488401111214748,0.6499999999999999,0.4010989352661675,0.3678206255564888,0.33535106670845255,0.6499999999999999,0.41978088826044485,0.5,11.13461106270476,1.9868330979115283,1.0,0.0033816397190093994,0.6195592762244454,0.9999996979617832,0.5,0.6195592762244454,0.9999996979617832,0.5
50,adaptive,128471,user_128471,zpd,advancing,6,1,0,0.16666666666666666,,,,,,6,0.13999998187770699,0.25000024163057344,0.08000001208152868,0.3678206255564888,0.33535106670845255,0.6499999999999999,0.41978088826044485,0.2444061393566484,0.25081433570274403,0.6249999999999999,0.41573462011416984,0.25,9.49664314152331,4.496209196948287,1.0,0.0012105107307434082,0.4646694571683341,0.9999997734713374,0.5,0.4646694571683341,0.9999997734713374,0.5
1,adaptive,130210,user_130210,irt,struggling,5,1,0,0.2,,,,,,5,0.11600000000000002,0.5700000000000001,0.096,0.2,0.4,0.3,0.7,0.1266069192830681,0.28247500002275006,0.27499999999999997,0.725499999545,0.25,9.548447399026928,5.9098463810911,1.0,,0.375,0.7,0.5,0.375,0.7,0.5
2,adaptive,130210,user_130210,irt,struggling,5,1,1,0.2,,,,,,5,0.122,0.49000000000000005,0.09200000000000001,0.1266069192830681,0.28247500002275006,0.27499999999999997,0.725499999545,0.2290817007979435,0.30696347416903247,0.3,0.7102305170743518,0.25,8.241362500640946,2.2254692577327613,1.0,1.0,0.53125,0.7749999999999999,0.5,0.53125,0.7749999999999999,0.5
3,adaptive,130210,user_130210,irt,struggling,6,1,1,0.16666666666666666,,,,,,6,0.1265,0.43000000000000005,0.08900000000000001,0.2290817007979435,0.30696347416903247,0.3,0.7102305170743518,0.3164914889539919,0.3335881983153149,0.325,0.6925055170743518,0.25,10.833156819587547,3.3916379711186373,1.0,0.019568443298339844,0.6484375,0.8312499999999999,0.5,0.6484375,0.8312499999999999,0.5
4,adaptive,130210,user_130210,irt,struggling,6,1,0,0.16666666666666666,,,,,,6,0.12987500000000002,0.38500000000000006,0.08675000000000001,0.3164914889539919,0.3335881983153149,0.325,0.6925055170743518,0.2049438986619901,0.2192412532415076,0.3,0.686938901476146,0.25,8.565717422320516,3.5255550906674693,1.0,0.043033480644226074,0.486328125,0.8734375,0.5,0.486328125,0.8734375,0.5
5,adaptive,130210,user_130210,irt,struggling,6,1,1,0.16666666666666666,,,,,,6,0.13240625000000003,0.35125,0.0850625,0.2049438986619901,0.2192412532415076,0.3,0.686938901476146,0.3068340484383426,0.2464825700102266,0.325,0.6801736646256193,0.25,10.391706483984716,1.206486310147834,1.0,0.3985099792480469,0.61474609375,0.905078125,0.5,0.61474609375,0.905078125,0.5
6,adaptive,130210,user_130210,irt,struggling,6,1,1,0.16666666666666666,,,,,,6,0.1343046875,0.32593750000000005,0.083796875,0.3068340484383426,0.2464825700102266,0.325,0.6801736646256193,0.3946053089961341,0.27494682262368547,0.35000000000000003,0.6807149477308224,0.25,11.594113011730279,2.9109079568061365,1.0,0.09387987852096558,0.7110595703125,0.9288085937499999,0.5,0.7110595703125,0.9288085937499999,0.5
7,adaptive,130210,user_130210,irt,struggling,6,1,0,0.16666666666666666,,,,,,6,0.13572851562500002,0.30695312500000005,0.08284765625000001,0.3946053089961341,0.27494682262368547,0.35000000000000003,0.6807149477308224,0.2811453180712408,0.2,0.325,0.6866795587978525,0.25,7.89573063815741,2.6520365656262554,1.0,0.0208740234375,0.533294677734375,0.9466064453124999,0.5,0.533294677734375,0.9466064453124999,0.5
8,adaptive,130210,user_130210,irt,struggling,6,1,0,0.16666666666666666,,,,,,6,0.13679638671875002,0.29271484375000006,0.08213574218750001,0.2811453180712408,0.2,0.325,0.6866795587978525,0.17479086333680868,0.2,0.3,0.6895820337904102,0.25,7.3446757068044635,2.023254958604312,1.0,0.021192610263824463,0.39997100830078125,0.959954833984375,0.5,0.39997100830078125,0.959954833984375,0.5
9,adaptive,130210,user_130210,irt,struggling,6,1,1,0.16666666666666666,,,,,,6,0.13759729003906251,0.2820361328125,0.081601806640625,0.17479086333680868,0.2,0.3,0.6895820337904102,0.29115183897483204,0.22607812958521986,0.325,0.7034374082956025,0.25,10.807917477318586,1.7545009316209201,1.0,0.031326115131378174,0.5499782562255859,0.9699661254882812,0.5,0.5499782562255859,0.9699661254882812,0.5
10,adaptive,130210,user_130210,irt,struggling,6,1,0,0.16666666666666666,,,,,,6,0.1381979675292969,0.27402709960937505,0.08120135498046877,0.29115183897483204,0.22607812958521986,0.325,0.7034374082956025,0.18724803731275452,0.2,0.3,0.7029959181856336,0.25,8.863875980519422,2.7322676111040822,1.0,0.011384546756744385,0.41248369216918945,0.9774745941162108,0.5,0.41248369216918945,0.9774745941162108,0.5
11,adaptive,130210,user_130210,irt,struggling,6,1,1,0.16666666666666666,,,,,,6,0.13864847564697266,0.2680203247070313,0.08090101623535156,0.18724803731275452,0.2,0.3,0.7029959181856336,0.29359951493821806,0.2262201194727489,0.325,0.7005976105450216,0.25,8.153789897169142,1.8479752684413246,1.0,0.005064427852630615,0.5593627691268921,0.9831059455871581,0.5,0.5593627691268921,0.9831059455871581,0.5
12,adaptive,130210,user_130210,irt,struggling,6,1,1,0.16666666666666666,,,,,,6,0.1389863567352295,0.2635152435302735,0.08067576217651368,0.29359951493821806,0.2262201194727489,0.325,0.7005976105450216,0.3783574406846316,0.25415047208956115,0.35000000000000003,0.6913929476637541,0.25,11.362070004762568,1.8004615708163343,1.0,0.22499263286590576,0.6695220768451691,0.9873294591903686,0.5,0.6695220768451691,0.9873294591903686,0.5
13,adaptive,130210,user_130210,irt,struggling,6,1,0,0.16666666666666666,,,,,,6,0.13923976755142214,0.2601364326477051,0.08050682163238526,0.3783574406846316,0.25415047208956115,0.35000000000000003,0.6913929476637541,0.2525764150915769,0.2,0.325,0.6811169510683182,0.25,10.922959233122892,1.2717429337627537,1.0,0.008871197700500488,0.5021415576338768,0.9904970943927764,0.5,0.5021415576338768,0.9904970943927764,0.5
