round,mode,user_id,user_name,student_method,profile,tel_shown,tel_accepted,tel_correct,tel_accept_rate,accept_at4,novelty_rate,serendipity,dwell_s,latency_s,knob_top_k,knob_zpd_margin,knob_mmr_lambda,knob_novelty_bonus,pre_knowledge,pre_engagement,pre_trust,pre_fatigue,post_knowledge,post_engagement,post_trust,post_fatigue,tel_accept_at4,tel_dwell_s,tel_latency_s,tel_novelty_rate,tel_serendipity,pre_khat,pre_ehat,pre_u_unc,post_khat,post_ehat,post_u_unc
13,fixed,128471,user_128471,zpd,advancing,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.148848066310438,0.371135794549874,0.5999999999999999,0.41496640563171366,0.06555279983181743,0.2838922848957646,0.5749999999999998,0.4198701930821873,0.25,10.755241076732535,2.5904897760354113,1.0,0.007165014743804932,0.28435197472572327,0.9904970943927764,0.5,0.28435197472572327,0.9904970943927764,0.5
14,fixed,128471,user_128471,zpd,advancing,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.06555279983181743,0.2838922848957646,0.5749999999999998,0.4198701930821873,0.19007249897117834,0.33778894326685316,0.5999999999999999,0.4220668325782289,0.25,12.57047187124716,2.673464591572433,1.0,0.0026608705520629883,0.46326398104429245,0.9928728207945823,0.5,0.46326398104429245,0.9928728207945823,0.5
15,fixed,128471,user_128471,zpd,advancing,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.19007249897117834,0.33778894326685316,0.5999999999999999,0.4220668325782289,0.2884033065337429,0.3932134075116057,0.6249999999999999,0.4165107151049491,0.25,8.88711320066279,3.598275142707123,1.0,0.009832620620727539,0.5974479857832193,0.9946546155959367,0.5,0.5974479857832193,0.9946546155959367,0.5
16,fixed,128471,user_128471,zpd,advancing,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.2884033065337429,0.3932134075116057,0.6249999999999999,0.4165107151049491,0.39472619429511413,0.4488566217766708,0.6499999999999999,0.43713571469869905,0.25,11.18346877064607,2.830748817063453,1.0,0.0007668137550354004,0.6980859893374145,0.9959909616969526,0.5,0.6980859893374145,0.9959909616969526,0.5
17,fixed,128471,user_128471,zpd,advancing,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.39472619429511413,0.4488566217766708,0.6499999999999999,0.43713571469869905,0.2653006493404634,0.36359285839236555,0.6249999999999999,0.4302752676861045,0.25,11.435041466913798,3.112547766943514,1.0,0.008468031883239746,0.5235644920030609,0.9969932212727144,0.5,0.5235644920030609,0.9969932212727144,0.5
18,fixed,128471,user_128471,zpd,advancing,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.2653006493404634,0.36359285839236555,0.6249999999999999,0.4302752676861045,0.15601645228658292,0.2773613047208275,0.5999999999999999,0.42463107343076106,0.25,7.86821371152139,0.8339282085750308,1.0,0.02464878559112549,0.39267336900229566,0.9977449159545357,0.5,0.39267336900229566,0.9977449159545357,0.5
19,fixed,128471,user_128471,zpd,advancing,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.15601645228658292,0.2773613047208275,0.5999999999999999,0.42463107343076106,0.06715401593811521,0.2,0.5749999999999998,0.42382600802733417,0.25,9.803683581625595,1.1070384895637289,1.0,0.0018930435180664062,0.29450502675172174,0.9983086869659018,0.5,0.29450502675172174,0.9983086869659018,0.5
20,fixed,128471,user_128471,zpd,advancing,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.06715401593811521,0.2,0.5749999999999998,0.42382600802733417,0.20019954260334588,0.25308646141097313,0.5999999999999999,0.43827077178053797,0.25,6.454349570924856,12.580515669519592,1.0,0.005567610263824463,0.4708787700637913,0.9987315152244264,0.5,0.4708787700637913,0.9987315152244264,0.5
21,fixed,128471,user_128471,zpd,advancing,5,2,1,0.4,,,,,,5,0.1,0.25,0.1,0.20019954260334588,0.25308646141097313,0.5999999999999999,0.43827077178053797,0.19312775810608418,0.23540072057169312,0.5999999999999999,0.4537148167856002,0.5,8.659424652300657,0.6238855642480964,1.0,0.0057832300662994385,0.4781590775478435,0.9990486364183198,0.5,0.4781590775478435,0.9990486364183198,0.5
22,fixed,128471,user_128471,zpd,advancing,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.19312775810608418,0.23540072057169312,0.5999999999999999,0.4537148167856002,0.30573223125648497,0.28842728681690405,0.6249999999999999,0.46446867509578205,0.25,10.058873875309379,1.6128643818330568,1.0,0.00017243623733520508,0.6086193081608826,0.9992864773137398,0.5,0.6086193081608826,0.9992864773137398,0.5
23,fixed,128471,user_128471,zpd,advancing,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.30573223125648497,0.28842728681690405,0.6249999999999999,0.46446867509578205,0.1872751409215627,0.20061157407563077,0.5999999999999999,0.4563142548254663,0.25,10.719996762278592,1.0735209465818496,1.0,0.005839645862579346,0.45646448112066196,0.9994648579853048,0.5,0.45646448112066196,0.9994648579853048,0.5
24,fixed,128471,user_128471,zpd,advancing,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.1872751409215627,0.20061157407563077,0.5999999999999999,0.4563142548254663,0.0997004715042446,0.2,0.5749999999999998,0.4639350879717716,0.25,9.55538384761498,3.101114376411715,1.0,0.00021666288375854492,0.34234836084049647,0.9995986434889786,0.5,0.34234836084049647,0.9995986434889786,0.5
25,fixed,128471,user_128471,zpd,advancing,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.0997004715042446,0.2,0.5749999999999998,0.4639350879717716,0.020047904362010243,0.2,0.5499999999999998,0.4646959910143573,0.25,5.128275697641121,5.0678949891009974,1.0,0.004978775978088379,0.25676127063037235,0.999698982616734,0.5,0.25676127063037235,0.999698982616734,0.5
26,fixed,128471,user_128471,zpd,advancing,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.020047904362010243,0.2,0.5499999999999998,0.4646959910143573,0.0,0.2,0.5249999999999998,0.47162295254365233,0.25,4.095824400954996,6.811651055482319,1.0,0.0012035369873046875,0.19257095297277926,0.9997742369625504,0.5,0.19257095297277926,0.9997742369625504,0.5
27,fixed,128471,user_128471,zpd,advancing,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.0,0.2,0.5249999999999998,0.47162295254365233,0.0,0.2,0.4999999999999998,0.4683258788832783,0.25,6.614180809478691,3.0013584835044806,1.0,0.0029952526092529297,0.14442821472958445,0.9998306777219128,0.5,0.14442821472958445,0.9998306777219128,0.5
28,fixed,128471,user_128471,zpd,advancing,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.0,0.2,0.4999999999999998,0.4683258788832783,0.0,0.2,0.47499999999999976,0.47026110702140744,0.25,6.81685722232834,4.719289568830017,1.0,0.0056220293045043945,0.10832116104718834,0.9998730082914347,0.5,0.10832116104718834,0.9998730082914347,0.5
29,fixed,128471,user_128471,zpd,advancing,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.0,0.2,0.47499999999999976,0.47026110702140744,0.0,0.2,0.44999999999999973,0.4723162513653842,0.25,7.379466486813088,3.5483942621085562,1.0,0.001621842384338379,0.08124087078539124,0.999904756218576,0.5,0.08124087078539124,0.999904756218576,0.5
30,fixed,128471,user_128471,zpd,advancing,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.0,0.2,0.44999999999999973,0.4723162513653842,0.0,0.2,0.4249999999999997,0.45334107962813325,0.25,5.571622774424536,1.30632693038994,1.0,0.0016548633575439453,0.060930653089043434,0.999928567163932,0.5,0.060930653089043434,0.999928567163932,0.5
31,fixed,128471,user_128471,zpd,advancing,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.0,0.2,0.4249999999999997,0.45334107962813325,0.14745099839555756,0.24365169604040582,0.44999999999999973,0.4769660791918832,0.25,6.872550894392051,3.042735236853565,1.0,0.0004144906997680664,0.2956979898167826,0.999946425372949,0.5,0.2956979898167826,0.999946425372949,0.5
32,fixed,128471,user_128471,zpd,advancing,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.14745099839555756,0.24365169604040582,0.44999999999999973,0.4769660791918832,0.05467147643352906,0.2,0.4249999999999997,0.4713078792340293,0.25,5.621589411650947,0.9472261300102025,1.0,0.006320297718048096,0.22177349236258692,0.9999598190297118,0.5,0.22177349236258692,0.9999598190297118,0.5
33,fixed,128471,user_128471,zpd,advancing,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.05467147643352906,0.2,0.4249999999999997,0.4713078792340293,0.173053765028803,0.2443267464690804,0.44999999999999973,0.46346507061839193,0.25,5.994941270724382,2.437867352472526,1.0,0.017721891403198242,0.4163301192719402,0.9999698642722838,0.5,0.4163301192719402,0.9999698642722838,0.5
34,fixed,128471,user_128471,zpd,advancing,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.173053765028803,0.2443267464690804,0.44999999999999973,0.46346507061839193,0.08862189262607689,0.2,0.4249999999999997,0.4696658365309117,0.25,8.468452266254394,2.7726823265698974,1.0,0.06942719221115112,0.31224758945395514,0.9999773982042128,0.5,0.31224758945395514,0.9999773982042128,0.5
35,fixed,128471,user_128471,zpd,advancing,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.08862189262607689,0.2,0.4249999999999997,0.4696658365309117,0.010002189489739985,0.2,0.3999999999999997,0.4693732411269137,0.25,6.383403429289697,6.988974690636295,1.0,0.015348494052886963,0.23418569209046636,0.9999830486531596,0.5,0.23418569209046636,0.9999830486531596,0.5
36,fixed,128471,user_128471,zpd,advancing,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.010002189489739985,0.2,0.3999999999999997,0.4693732411269137,0.0,0.2,0.37499999999999967,0.45157324112691366,0.25,6.846192688675194,4.048477134663778,1.0,0.015337824821472168,0.17563926906784977,0.9999872864898697,0.5,0.17563926906784977,0.9999872864898697,0.5
37,fixed,128471,user_128471,zpd,advancing,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.0,0.2,0.37499999999999967,0.45157324112691366,0.0,0.2,0.34999999999999964,0.45368517622065146,0.25,7.06164869579059,4.456125878476018,1.0,0.003930211067199707,0.13172945180088733,0.9999904648674023,0.5,0.13172945180088733,0.9999904648674023,0.5
38,fixed,128471,user_128471,zpd,advancing,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.0,0.2,0.34999999999999964,0.45368517622065146,0.0,0.2,0.3249999999999996,0.43592267622065145,0.25,8.093961187529484,2.429484468394228,1.0,0.0007002353668212891,0.09879708885066549,0.9999928486505517,0.5,0.09879708885066549,0.9999928486505517,0.5
39,fixed,128471,user_128471,zpd,advancing,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.0,0.2,0.3249999999999996,0.43592267622065145,0.0,0.2,0.2999999999999996,0.4507532564223642,0.25,10.555353643797018,0.8284660309648203,1.0,0.0009982585906982422,0.07409781663799911,0.9999946364879138,0.5,0.07409781663799911,0.9999946364879138,0.5
40,fixed,128471,user_128471,zpd,advancing,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.0,0.2,0.2999999999999996,0.4507532564223642,0.11504473923704422,0.23959858717888177,0.3249999999999996,0.4330282564223642,0.25,10.737263115064698,3.427870015444171,1.0,0.00012981891632080078,0.3055733624784993,0.9999959773659353,0.5,0.3055733624784993,0.9999959773659353,0.5
41,fixed,128471,user_128471,zpd,advancing,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.11504473923704422,0.23959858717888177,0.3249999999999996,0.4330282564223642,0.2402056274576006,0.2796827522282718,0.34999999999999964,0.4483166990121991,0.25,5.6357829553590335,5.3979838962484585,1.0,0.0028544068336486816,0.4791800218588745,0.9999969830244515,0.5,0.4791800218588745,0.9999969830244515,0.5
42,fixed,128471,user_128471,zpd,advancing,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.2402056274576006,0.2796827522282718,0.34999999999999964,0.4483166990121991,0.3421855193444095,0.3205880719974214,0.37499999999999967,0.4568936046170082,0.25,10.136172619942796,1.0141430423444697,1.0,0.2046142816543579,0.6093850163941559,0.9999977372683386,0.5,0.6093850163941559,0.9999977372683386,0.5
43,fixed,128471,user_128471,zpd,advancing,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.3421855193444095,0.3205880719974214,0.37499999999999967,0.4568936046170082,0.4347586831786665,0.3619844163898458,0.3999999999999997,0.47207311215151204,0.25,7.620135055449525,1.7630168607652763,1.0,0.23260676860809326,0.7070387622956169,0.999998302951254,0.5,0.7070387622956169,0.999998302951254,0.5
44,fixed,128471,user_128471,zpd,advancing,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.4347586831786665,0.3619844163898458,0.3999999999999997,0.47207311215151204,0.4883205084595657,0.4055207607822702,0.4249999999999997,0.454273112151512,0.25,10.047803985366901,1.6082208596613148,1.0,0.025289416313171387,0.7802790717217127,0.9999987272134405,0.5,0.7802790717217127,0.9999987272134405,0.5
45,fixed,128471,user_128471,zpd,advancing,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.4883205084595657,0.4055207607822702,0.4249999999999997,0.454273112151512,0.5452598816741313,0.4505338081543636,0.44999999999999973,0.4497390525581311,0.25,12.78895614271175,0.8667837366605893,1.0,0.00022411346435546875,0.8352093037912846,0.9999990454100804,0.5,0.8352093037912846,0.9999990454100804,0.5
46,fixed,128471,user_128471,zpd,advancing,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.5452598816741313,0.4505338081543636,0.44999999999999973,0.4497390525581311,0.5967977876305657,0.4967756405560209,0.47499999999999976,0.45016335196685436,0.25,10.912265353278082,0.7983110776989558,1.0,0.003645658493041992,0.8764069778434634,0.9999992840575603,0.5,0.8764069778434634,0.9999992840575603,0.5
47,fixed,128471,user_128471,zpd,advancing,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.5967977876305657,0.4967756405560209,0.47499999999999976,0.45016335196685436,0.4626393482179732,0.4006237229791157,0.44999999999999973,0.47303835153810436,0.25,13.927644683340262,2.4026635597125696,1.0,0.0007126927375793457,0.6573052333825976,0.9999994630431702,0.5,0.6573052333825976,0.9999994630431702,0.5
48,fixed,128471,user_128471,zpd,advancing,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.4626393482179732,0.4006237229791157,0.44999999999999973,0.47303835153810436,0.525370656806935,0.44580912278120716,0.47499999999999976,0.4712920039581697,0.25,11.1321757031723,0.9786582639386676,1.0,0.0006566047668457031,0.7429789250369482,0.9999995972823776,0.5,0.7429789250369482,0.9999995972823776,0.5
49,fixed,128471,user_128471,zpd,advancing,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.525370656806935,0.44580912278120716,0.47499999999999976,0.4712920039581697,0.39875802599710336,0.34882201348787856,0.44999999999999973,0.4897421858665718,0.25,10.357615008913799,2.864027243715779,1.0,0.028165459632873535,0.5572341937777111,0.9999996979617832,0.5,0.5572341937777111,0.9999996979617832,0.5
50,fixed,128471,user_128471,zpd,advancing,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.39875802599710336,0.34882201348787856,0.44999999999999973,0.4897421858665718,0.47549796164091296,0.39294893611065707,0.47499999999999976,0.49246154754442945,0.25,10.574940519638655,0.8090397530619736,1.0,0.0314335823059082,0.6679256453332834,0.9999997734713374,0.5,0.6679256453332834,0.9999997734713374,0.5
1,fixed,130210,user_130210,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.2,0.4,0.3,0.7,0.11217426127170398,0.283525948196217,0.27499999999999997,0.7044810360756599,0.25,9.548447399026928,5.9098463810911,1.0,,0.375,0.7,0.5,0.375,0.7,0.5
2,fixed,130210,user_130210,irt,struggling,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.11217426127170398,0.283525948196217,0.27499999999999997,0.7044810360756599,0.2160127687050742,0.3090867591633804,0.3,0.688783780656732,0.25,8.251871982375617,2.182756399309189,1.0,0.036425888538360596,0.53125,0.7749999999999999,0.5,0.53125,0.7749999999999999,0.5
3,fixed,130210,user_130210,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.2160127687050742,0.3090867591633804,0.3,0.688783780656732,0.13466533245864967,0.2,0.27499999999999997,0.7054970076744659,0.25,9.484590063372051,1.3679512541885535,1.0,0.01077115535736084,0.3984375,0.8312499999999999,0.5,0.3984375,0.8312499999999999,0.5
4,fixed,130210,user_130210,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.13466533245864967,0.2,0.27499999999999997,0.7054970076744659,0.06644362357579921,0.2,0.24999999999999997,0.7313720072157158,0.25,6.5603115832105825,1.2596102406244,1.0,0.028954505920410156,0.298828125,0.8734375,0.5,0.298828125,0.8734375,0.5
5,fixed,130210,user_130210,irt,struggling,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.06644362357579921,0.2,0.24999999999999997,0.7313720072157158,0.17875058439873381,0.22281395500198373,0.27499999999999997,0.718720899960325,0.25,9.862560238232398,5.00924642727535,1.0,0.033901751041412354,0.47412109375,0.905078125,0.5,0.47412109375,0.905078125,0.5
6,fixed,130210,user_130210,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.17875058439873381,0.22281395500198373,0.27499999999999997,0.718720899960325,0.09966513136536123,0.2,0.24999999999999997,0.7270887966306505,0.25,10.235205345803884,2.9470049425779177,1.0,0.0077648162841796875,0.3555908203125,0.9288085937499999,0.5,0.3555908203125,0.9288085937499999,0.5
7,fixed,130210,user_130210,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.09966513136536123,0.2,0.24999999999999997,0.7270887966306505,0.010861071047541401,0.2,0.22499999999999998,0.7133598213013185,0.25,7.401985299068264,3.216979254022382,1.0,0.01798182725906372,0.266693115234375,0.9466064453124999,0.5,0.266693115234375,0.9466064453124999,0.5
8,fixed,130210,user_130210,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.010861071047541401,0.2,0.22499999999999998,0.7133598213013185,0.0,0.2,0.19999999999999998,0.7224046632438087,0.25,8.657502219319369,4.709326480784598,1.0,0.0078774094581604,0.20001983642578125,0.959954833984375,0.5,0.20001983642578125,0.959954833984375,0.5
9,fixed,130210,user_130210,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.0,0.2,0.19999999999999998,0.7224046632438087,0.0,0.2,0.175,0.7190228706141876,0.25,8.522110544359778,3.5547305689304043,1.0,0.0022845864295959473,0.15001487731933594,0.9699661254882812,0.5,0.15001487731933594,0.9699661254882812,0.5
10,fixed,130210,user_130210,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.0,0.2,0.175,0.7190228706141876,0.0,0.2,0.15,0.7301876226377816,0.25,7.851108168467666,3.4798345982536434,1.0,0.0027258992195129395,0.11251115798950195,0.9774745941162108,0.5,0.11251115798950195,0.9774745941162108,0.5
11,fixed,130210,user_130210,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.0,0.2,0.15,0.7301876226377816,0.0,0.2,0.125,0.7256446977513626,0.25,8.603094684667225,2.793308697354976,1.0,0.0013784170150756836,0.08438336849212646,0.9831059455871581,0.5,0.08438336849212646,0.9831059455871581,0.5
12,fixed,130210,user_130210,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.0,0.2,0.125,0.7256446977513626,0.0,0.2,0.1,0.7342088785178187,0.25,12.380911251619956,4.090207055994944,1.0,0.0002709627151489258,0.06328752636909485,0.9873294591903686,0.5,0.06328752636909485,0.9873294591903686,0.5
13,fixed,130210,user_130210,irt,struggling,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.0,0.2,0.1,0.7342088785178187,0.12127883024883114,0.22,0.125,0.7166338785178187,0.25,11.09986881003508,1.8623073747704468,1.0,0.0012193918228149414,0.29746564477682114,0.9904970943927764,0.5,0.29746564477682114,0.9904970943927764,0.5
14,fixed,130210,user_130210,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.12127883024883114,0.22,0.125,0.7166338785178187,0.03613943687332211,0.2,0.1,0.7098861259913646,0.25,9.76364574355462,3.4776977061505194,1.0,0.0020755529403686523,0.22309923358261585,0.9928728207945823,0.5,0.22309923358261585,0.9928728207945823,0.5
15,fixed,130210,user_130210,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.03613943687332211,0.2,0.1,0.7098861259913646,0.0,0.2,0.07500000000000001,0.7138418451321918,0.25,6.571297163947264,3.5171689119674188,1.0,0.008824586868286133,0.1673244251869619,0.9946546155959367,0.5,0.1673244251869619,0.9946546155959367,0.5
16,fixed,130210,user_130210,irt,struggling,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.0,0.2,0.07500000000000001,0.7138418451321918,0.128267835222254,0.22,0.1,0.7080929887454427,0.25,8.825561853872996,4.81161204464755,1.0,0.0008548498153686523,0.3754933188902214,0.9959909616969526,0.5,0.3754933188902214,0.9959909616969526,0.5
17,fixed,130210,user_130210,irt,struggling,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.128267835222254,0.22,0.1,0.7080929887454427,0.2569602595718096,0.23476836310887425,0.125,0.7296327378225155,0.25,11.107068154314632,3.0530537313098494,1.0,0.013053059577941895,0.5316199891676661,0.9969932212727144,0.5,0.5316199891676661,0.9969932212727144,0.5
18,fixed,130210,user_130210,irt,struggling,5,1,1,0.2,,,,,,5,0.1,0.25,0.1,0.2569602595718096,0.23476836310887425,0.125,0.7296327378225155,0.3405122710592115,0.2516664137177485,0.15,0.7120389878225155,0.25,9.775684619272926,2.7465737525094296,1.0,0.01557612419128418,0.6487149918757495,0.9977449159545357,0.5,0.6487149918757495,0.9977449159545357,0.5
19,fixed,130210,user_130210,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.3405122710592115,0.2516664137177485,0.15,0.7120389878225155,0.2172803717670435,0.2,0.125,0.697018442047531,0.25,9.287298896635159,3.3204759107401736,1.0,0.0021803975105285645,0.48653624390681216,0.9983086869659018,0.5,0.48653624390681216,0.9983086869659018,0.5
20,fixed,130210,user_130210,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.2172803717670435,0.2,0.125,0.697018442047531,0.11648613089168107,0.2,0.1,0.6874877136164921,0.25,9.027571901824418,3.877712449548394,1.0,0.0028024911880493164,0.3649021829301091,0.9987315152244264,0.5,0.3649021829301091,0.9987315152244264,0.5
21,fixed,130210,user_130210,irt,struggling,5,1,0,0.2,,,,,,5,0.1,0.25,0.1,0.11648613089168107,0.2,0.1,0.6874877136164921,0.03200162015425882,0.2,0.07500000000000001,0.6853852855200182,0.25,7.526362786519982,1.9415712613786593,1.0,0.004007279872894287,0.27367663719758184,0.9990486364183198,0.5,0.27367663719758184,0.9990486364183198,0.5
